"GroupID","Param","Value","GroupLevel"
"121","country","US","Site"
"122","Status","Active","Site"
"122","InvestigatorFirstName","Aquilah","Site"
"122","InvestigatorLastName","Bocanegra","Site"
"122","City","city 1","Site"
"122","State","state 1","Site"
"122","Country","China","Site"
"122","protocol_row_id","1-1G9113","Site"
"122","site_num","122","Site"
"122","site_row_id","123-1234-0X018","Site"
"122","protocol","AA-AA-000-0000","Site"
"122","pi_number","0X018","Site"
"122","pi_last_name","Bocanegra","Site"
"122","pi_first_name","Aquilah","Site"
"122","site_status","Active","Site"
"122","is_satellite","FALSE","Site"
"122","account","city 1 Medical Center","Site"
"122","site_active_dt","2005-06-17","Site"
"122","city","city 1","Site"
"122","state","state 1","Site"
"122","country","China","Site"
"123","Status","Active","Site"
"123","InvestigatorFirstName","Mariah","Site"
"123","InvestigatorLastName","Ha","Site"
"123","City","city 1","Site"
"123","State","state 1","Site"
"123","Country","Japan","Site"
"123","protocol_row_id","1-1G9113","Site"
"123","site_num","123","Site"
"123","site_row_id","123-1234-0X078","Site"
"123","protocol","AA-AA-000-0000","Site"
"123","pi_number","0X078","Site"
"123","pi_last_name","Ha","Site"
"123","pi_first_name","Mariah","Site"
"123","site_status","Active","Site"
"123","is_satellite","FALSE","Site"
"123","account","city 1 Medical Center","Site"
"123","site_active_dt","2007-10-16","Site"
"123","city","city 1","Site"
"123","state","state 1","Site"
"123","country","Japan","Site"
"124","Status","Active","Site"
"124","InvestigatorFirstName","Christopher","Site"
"124","InvestigatorLastName","Truong","Site"
"124","City","city 1","Site"
"124","State","state 1","Site"
"124","Country","US","Site"
"124","protocol_row_id","1-1G9113","Site"
"124","site_num","124","Site"
"124","site_row_id","123-1234-0X029","Site"
"124","protocol","AA-AA-000-0000","Site"
"124","pi_number","0X029","Site"
"124","pi_last_name","Truong","Site"
"124","pi_first_name","Christopher","Site"
"124","site_status","Active","Site"
"124","is_satellite","FALSE","Site"
"124","account","city 1 Medical Center","Site"
"124","site_active_dt","2006-10-13","Site"
"124","city","city 1","Site"
"124","state","state 1","Site"
"124","country","US","Site"
"126","Status","Active","Site"
"126","InvestigatorFirstName","Joseph","Site"
"126","InvestigatorLastName","Schmidt","Site"
"126","City","city 1","Site"
"126","State","state 1","Site"
"126","Country","China","Site"
"126","protocol_row_id","1-1G9113","Site"
"126","site_num","126","Site"
"126","site_row_id","123-1234-0X099","Site"
"126","protocol","AA-AA-000-0000","Site"
"126","pi_number","0X099","Site"
"126","pi_last_name","Schmidt","Site"
"126","pi_first_name","Joseph","Site"
"126","site_status","Active","Site"
"126","is_satellite","FALSE","Site"
"126","account","city 1 Medical Center","Site"
"126","site_active_dt","2004-06-05","Site"
"126","city","city 1","Site"
"126","state","state 1","Site"
"126","country","China","Site"
"127","Status","Active","Site"
"127","InvestigatorFirstName","Saaya","Site"
"127","InvestigatorLastName","Ford","Site"
"127","City","city 1","Site"
"127","State","state 1","Site"
"127","Country","Japan","Site"
"127","protocol_row_id","1-1G9113","Site"
"127","site_num","127","Site"
"127","site_row_id","123-1234-0X043","Site"
"127","protocol","AA-AA-000-0000","Site"
"127","pi_number","0X043","Site"
"127","pi_last_name","Ford","Site"
"127","pi_first_name","Saaya","Site"
"127","site_status","Active","Site"
"127","is_satellite","FALSE","Site"
"127","account","city 1 Medical Center","Site"
"127","site_active_dt","2005-12-10","Site"
"127","city","city 1","Site"
"127","state","state 1","Site"
"127","country","Japan","Site"
"128","Status","Active","Site"
"128","InvestigatorFirstName","Nkaujiaong","Site"
"128","InvestigatorLastName","Lesley","Site"
"128","City","city 1","Site"
"128","State","state 1","Site"
"128","Country","Japan","Site"
"128","protocol_row_id","1-1G9113","Site"
"128","site_num","128","Site"
"128","site_row_id","123-1234-0X149","Site"
"128","protocol","AA-AA-000-0000","Site"
"128","pi_number","0X149","Site"
"128","pi_last_name","Lesley","Site"
"128","pi_first_name","Nkaujiaong","Site"
"128","site_status","Active","Site"
"128","is_satellite","TRUE","Site"
"128","account","city 1 Medical Center","Site"
"128","site_active_dt","2006-07-20","Site"
"128","city","city 1","Site"
"128","state","state 1","Site"
"128","country","Japan","Site"
"129","Status","Active","Site"
"129","InvestigatorFirstName","Anna","Site"
"129","InvestigatorLastName","Friedrich","Site"
"129","City","city 1","Site"
"129","State","state 1","Site"
"129","Country","China","Site"
"129","protocol_row_id","1-1G9113","Site"
"129","site_num","129","Site"
"129","site_row_id","123-1234-0X048","Site"
"129","protocol","AA-AA-000-0000","Site"
"129","pi_number","0X048","Site"
"129","pi_last_name","Friedrich","Site"
"129","pi_first_name","Anna","Site"
"129","site_status","Active","Site"
"129","is_satellite","TRUE","Site"
"129","account","city 1 Medical Center","Site"
"129","site_active_dt","2012-08-20","Site"
"129","city","city 1","Site"
"129","state","state 1","Site"
"129","country","China","Site"
"13","Status","Active","Site"
"13","InvestigatorFirstName","Crystal","Site"
"13","InvestigatorLastName","Gonzalez","Site"
"13","City","city 1","Site"
"13","State","state 1","Site"
"13","Country","China","Site"
"13","protocol_row_id","1-1G9113","Site"
"13","site_num","13","Site"
"13","site_row_id","123-1234-0X077","Site"
"13","protocol","AA-AA-000-0000","Site"
"13","pi_number","0X077","Site"
"13","pi_last_name","Gonzalez","Site"
"13","pi_first_name","Crystal","Site"
"13","site_status","Active","Site"
"13","is_satellite","FALSE","Site"
"13","account","city 1 Medical Center","Site"
"13","site_active_dt","2003-11-16","Site"
"13","city","city 1","Site"
"13","state","state 1","Site"
"13","country","China","Site"
"130","Status","Active","Site"
"130","InvestigatorFirstName","Carissa","Site"
"130","InvestigatorLastName","al-Radi","Site"
"130","City","city 1","Site"
"130","State","state 1","Site"
"130","Country","Japan","Site"
"130","protocol_row_id","1-1G9113","Site"
"130","site_num","130","Site"
"130","site_row_id","123-1234-0X010","Site"
"130","protocol","AA-AA-000-0000","Site"
"130","pi_number","0X010","Site"
"130","pi_last_name","al-Radi","Site"
"130","pi_first_name","Carissa","Site"
"130","site_status","Active","Site"
"130","is_satellite","FALSE","Site"
"130","account","city 1 Medical Center","Site"
"130","site_active_dt","2005-11-09","Site"
"130","city","city 1","Site"
"130","state","state 1","Site"
"130","country","Japan","Site"
"131","Status","Active","Site"
"131","InvestigatorFirstName","Eric","Site"
"131","InvestigatorLastName","Smith","Site"
"131","City","city 1","Site"
"131","State","state 1","Site"
"131","Country","China","Site"
"131","protocol_row_id","1-1G9113","Site"
"131","site_num","131","Site"
"131","site_row_id","123-1234-0X025","Site"
"131","protocol","AA-AA-000-0000","Site"
"131","pi_number","0X025","Site"
"131","pi_last_name","Smith","Site"
"131","pi_first_name","Eric","Site"
"131","site_status","Active","Site"
"131","is_satellite","FALSE","Site"
"131","account","city 1 Medical Center","Site"
"131","site_active_dt","2004-10-14","Site"
"131","city","city 1","Site"
"131","state","state 1","Site"
"131","country","China","Site"
"132","Status","Active","Site"
"132","InvestigatorFirstName","Aqsa","Site"
"132","InvestigatorLastName","Gonzales","Site"
"132","City","city 1","Site"
"132","State","state 1","Site"
"132","Country","China","Site"
"132","protocol_row_id","1-1G9113","Site"
"132","site_num","132","Site"
"132","site_row_id","123-1234-0X028","Site"
"132","protocol","AA-AA-000-0000","Site"
"132","pi_number","0X028","Site"
"132","pi_last_name","Gonzales","Site"
"132","pi_first_name","Aqsa","Site"
"132","site_status","Active","Site"
"132","is_satellite","FALSE","Site"
"132","account","city 1 Medical Center","Site"
"132","site_active_dt","2011-09-08","Site"
"132","city","city 1","Site"
"132","state","state 1","Site"
"132","country","China","Site"
"133","Status","Active","Site"
"133","InvestigatorFirstName","Musaddiq","Site"
"133","InvestigatorLastName","el-Massoud","Site"
"133","City","city 1","Site"
"133","State","state 1","Site"
"133","Country","Japan","Site"
"133","protocol_row_id","1-1G9113","Site"
"133","site_num","133","Site"
"133","site_row_id","123-1234-0X042","Site"
"133","protocol","AA-AA-000-0000","Site"
"133","pi_number","0X042","Site"
"133","pi_last_name","el-Massoud","Site"
"133","pi_first_name","Musaddiq","Site"
"133","site_status","Active","Site"
"133","is_satellite","FALSE","Site"
"133","account","city 1 Medical Center","Site"
"133","site_active_dt","2008-05-25","Site"
"133","city","city 1","Site"
"133","state","state 1","Site"
"133","country","Japan","Site"
"134","Status","Active","Site"
"134","InvestigatorFirstName","Hailey","Site"
"134","InvestigatorLastName","Aragon","Site"
"134","City","city 1","Site"
"134","State","state 1","Site"
"134","Country","US","Site"
"134","protocol_row_id","1-1G9113","Site"
"134","site_num","134","Site"
"134","site_row_id","123-1234-0X057","Site"
"134","protocol","AA-AA-000-0000","Site"
"134","pi_number","0X057","Site"
"134","pi_last_name","Aragon","Site"
"134","pi_first_name","Hailey","Site"
"134","site_status","Active","Site"
"134","is_satellite","FALSE","Site"
"134","account","city 1 Medical Center","Site"
"134","site_active_dt","2006-09-28","Site"
"134","city","city 1","Site"
"134","state","state 1","Site"
"134","country","US","Site"
"135","Status","Active","Site"
"135","InvestigatorFirstName","Alix","Site"
"135","InvestigatorLastName","Garnett","Site"
"135","City","city 1","Site"
"135","State","state 1","Site"
"135","Country","Japan","Site"
"135","protocol_row_id","1-1G9113","Site"
"135","site_num","135","Site"
"135","site_row_id","123-1234-0X142","Site"
"135","protocol","AA-AA-000-0000","Site"
"135","pi_number","0X142","Site"
"135","pi_last_name","Garnett","Site"
"135","pi_first_name","Alix","Site"
"135","site_status","Active","Site"
"135","is_satellite","FALSE","Site"
"135","account","city 1 Medical Center","Site"
"135","site_active_dt","2004-09-10","Site"
"135","city","city 1","Site"
"135","state","state 1","Site"
"135","country","Japan","Site"
"136","Status","Active","Site"
"136","InvestigatorFirstName","Zakariyya","Site"
"136","InvestigatorLastName","Cleckley","Site"
"136","City","city 1","Site"
"136","State","state 1","Site"
"136","Country","US","Site"
"136","protocol_row_id","1-1G9113","Site"
"136","site_num","136","Site"
"136","site_row_id","123-1234-0X110","Site"
"136","protocol","AA-AA-000-0000","Site"
"136","pi_number","0X110","Site"
"136","pi_last_name","Cleckley","Site"
"136","pi_first_name","Zakariyya","Site"
"136","site_status","Active","Site"
"136","is_satellite","FALSE","Site"
"136","account","city 1 Medical Center","Site"
"136","site_active_dt","2004-07-14","Site"
"136","city","city 1","Site"
"136","state","state 1","Site"
"136","country","US","Site"
"137","Status","Active","Site"
"137","InvestigatorFirstName","Lindsey","Site"
"137","InvestigatorLastName","Gonzales","Site"
"137","City","city 1","Site"
"137","State","state 1","Site"
"137","Country","China","Site"
"137","protocol_row_id","1-1G9113","Site"
"137","site_num","137","Site"
"137","site_row_id","123-1234-0X086","Site"
"137","protocol","AA-AA-000-0000","Site"
"137","pi_number","0X086","Site"
"137","pi_last_name","Gonzales","Site"
"137","pi_first_name","Lindsey","Site"
"137","site_status","Active","Site"
"137","is_satellite","FALSE","Site"
"137","account","city 1 Medical Center","Site"
"137","site_active_dt","2004-04-27","Site"
"137","city","city 1","Site"
"137","state","state 1","Site"
"137","country","China","Site"
"138","Status","Active","Site"
"138","InvestigatorFirstName","Tateh","Site"
"138","InvestigatorLastName","Kapoor","Site"
"138","City","city 1","Site"
"138","State","state 1","Site"
"138","Country","US","Site"
"138","protocol_row_id","1-1G9113","Site"
"138","site_num","138","Site"
"138","site_row_id","123-1234-0X184","Site"
"138","protocol","AA-AA-000-0000","Site"
"138","pi_number","0X184","Site"
"138","pi_last_name","Kapoor","Site"
"138","pi_first_name","Tateh","Site"
"138","site_status","Active","Site"
"138","is_satellite","FALSE","Site"
"138","account","city 1 Medical Center","Site"
"138","site_active_dt","2004-03-04","Site"
"138","city","city 1","Site"
"138","state","state 1","Site"
"138","country","US","Site"
"139","Status","Active","Site"
"139","InvestigatorFirstName","Angelo","Site"
"139","InvestigatorLastName","Agenar","Site"
"139","City","city 1","Site"
"139","State","state 1","Site"
"139","Country","US","Site"
"139","protocol_row_id","1-1G9113","Site"
"139","site_num","139","Site"
"139","site_row_id","123-1234-0X052","Site"
"139","protocol","AA-AA-000-0000","Site"
"139","pi_number","0X052","Site"
"139","pi_last_name","Agenar","Site"
"139","pi_first_name","Angelo","Site"
"139","site_status","Active","Site"
"139","is_satellite","FALSE","Site"
"139","account","city 1 Medical Center","Site"
"139","site_active_dt","2004-04-12","Site"
"139","city","city 1","Site"
"139","state","state 1","Site"
"139","country","US","Site"
"14","Status","Active","Site"
"14","InvestigatorFirstName","Bianca","Site"
"14","InvestigatorLastName","Taylor","Site"
"14","City","city 1","Site"
"14","State","state 1","Site"
"14","Country","US","Site"
"14","protocol_row_id","1-1G9113","Site"
"14","site_num","14","Site"
"14","site_row_id","123-1234-0X033","Site"
"14","protocol","AA-AA-000-0000","Site"
"14","pi_number","0X033","Site"
"14","pi_last_name","Taylor","Site"
"14","pi_first_name","Bianca","Site"
"14","site_status","Active","Site"
"14","is_satellite","FALSE","Site"
"14","account","city 1 Medical Center","Site"
"14","site_active_dt","2011-06-23","Site"
"14","city","city 1","Site"
"14","state","state 1","Site"
"14","country","US","Site"
"140","Status","Active","Site"
"140","InvestigatorFirstName","Cydnie","Site"
"140","InvestigatorLastName","Vangoey","Site"
"140","City","city 1","Site"
"140","State","state 1","Site"
"140","Country","US","Site"
"140","protocol_row_id","1-1G9113","Site"
"140","site_num","140","Site"
"140","site_row_id","123-1234-0X161","Site"
"140","protocol","AA-AA-000-0000","Site"
"140","pi_number","0X161","Site"
"140","pi_last_name","Vangoey","Site"
"140","pi_first_name","Cydnie","Site"
"140","site_status","Active","Site"
"140","is_satellite","FALSE","Site"
"140","account","city 1 Medical Center","Site"
"140","site_active_dt","2004-08-14","Site"
"140","city","city 1","Site"
"140","state","state 1","Site"
"140","country","US","Site"
"141","Status","Active","Site"
"141","InvestigatorFirstName","Raelina","Site"
"141","InvestigatorLastName","Tran","Site"
"141","City","city 1","Site"
"141","State","state 1","Site"
"141","Country","China","Site"
"141","protocol_row_id","1-1G9113","Site"
"141","site_num","141","Site"
"141","site_row_id","123-1234-0X180","Site"
"141","protocol","AA-AA-000-0000","Site"
"141","pi_number","0X180","Site"
"141","pi_last_name","Tran","Site"
"141","pi_first_name","Raelina","Site"
"141","site_status","Active","Site"
"141","is_satellite","FALSE","Site"
"141","account","city 1 Medical Center","Site"
"141","site_active_dt","2005-04-16","Site"
"141","city","city 1","Site"
"141","state","state 1","Site"
"141","country","China","Site"
"142","Status","Active","Site"
"142","InvestigatorFirstName","Benjamin","Site"
"142","InvestigatorLastName","Gonzales","Site"
"142","City","city 1","Site"
"142","State","state 1","Site"
"142","Country","US","Site"
"142","protocol_row_id","1-1G9113","Site"
"142","site_num","142","Site"
"142","site_row_id","123-1234-0X095","Site"
"142","protocol","AA-AA-000-0000","Site"
"142","pi_number","0X095","Site"
"142","pi_last_name","Gonzales","Site"
"142","pi_first_name","Benjamin","Site"
"142","site_status","Active","Site"
"142","is_satellite","FALSE","Site"
"142","account","city 1 Medical Center","Site"
"142","site_active_dt","2005-11-06","Site"
"142","city","city 1","Site"
"142","state","state 1","Site"
"142","country","US","Site"
"143","Status","Active","Site"
"143","InvestigatorFirstName","Hamdoona","Site"
"143","InvestigatorLastName","Voss","Site"
"143","City","city 1","Site"
"143","State","state 1","Site"
"143","Country","US","Site"
"143","protocol_row_id","1-1G9113","Site"
"143","site_num","143","Site"
"143","site_row_id","123-1234-0X153","Site"
"143","protocol","AA-AA-000-0000","Site"
"143","pi_number","0X153","Site"
"143","pi_last_name","Voss","Site"
"143","pi_first_name","Hamdoona","Site"
"143","site_status","Active","Site"
"143","is_satellite","FALSE","Site"
"143","account","city 1 Medical Center","Site"
"143","site_active_dt","2004-05-23","Site"
"143","city","city 1","Site"
"143","state","state 1","Site"
"143","country","US","Site"
"144","Status","Active","Site"
"144","InvestigatorFirstName","Essence","Site"
"144","InvestigatorLastName","Jiron","Site"
"144","City","city 1","Site"
"144","State","state 1","Site"
"144","Country","China","Site"
"144","protocol_row_id","1-1G9113","Site"
"144","site_num","144","Site"
"144","site_row_id","123-1234-0X164","Site"
"144","protocol","AA-AA-000-0000","Site"
"144","pi_number","0X164","Site"
"144","pi_last_name","Jiron","Site"
"144","pi_first_name","Essence","Site"
"144","site_status","Active","Site"
"144","is_satellite","FALSE","Site"
"144","account","city 1 Medical Center","Site"
"144","site_active_dt","2009-06-26","Site"
"144","city","city 1","Site"
"144","state","state 1","Site"
"144","country","China","Site"
"145","Status","Active","Site"
"145","InvestigatorFirstName","Christine","Site"
"145","InvestigatorLastName","el-Yusuf","Site"
"145","City","city 1","Site"
"145","State","state 1","Site"
"145","Country","US","Site"
"145","protocol_row_id","1-1G9113","Site"
"145","site_num","145","Site"
"145","site_row_id","123-1234-0X173","Site"
"145","protocol","AA-AA-000-0000","Site"
"145","pi_number","0X173","Site"
"145","pi_last_name","el-Yusuf","Site"
"145","pi_first_name","Christine","Site"
"145","site_status","Active","Site"
"145","is_satellite","FALSE","Site"
"145","account","city 1 Medical Center","Site"
"145","site_active_dt","2012-01-29","Site"
"145","city","city 1","Site"
"145","state","state 1","Site"
"145","country","US","Site"
"146","Status","Active","Site"
"146","InvestigatorFirstName","Ashuka","Site"
"146","InvestigatorLastName","Jenkins","Site"
"146","City","city 1","Site"
"146","State","state 1","Site"
"146","Country","US","Site"
"146","protocol_row_id","1-1G9113","Site"
"146","site_num","146","Site"
"146","site_row_id","123-1234-0X188","Site"
"146","protocol","AA-AA-000-0000","Site"
"146","pi_number","0X188","Site"
"146","pi_last_name","Jenkins","Site"
"146","pi_first_name","Ashuka","Site"
"146","site_status","Active","Site"
"146","is_satellite","FALSE","Site"
"146","account","city 1 Medical Center","Site"
"146","site_active_dt","2004-02-20","Site"
"146","city","city 1","Site"
"146","state","state 1","Site"
"146","country","US","Site"
"147","Status","Active","Site"
"147","InvestigatorFirstName","Carlos","Site"
"147","InvestigatorLastName","Gonzales","Site"
"147","City","city 1","Site"
"147","State","state 1","Site"
"147","Country","US","Site"
"147","protocol_row_id","1-1G9113","Site"
"147","site_num","147","Site"
"147","site_row_id","123-1234-0X036","Site"
"147","protocol","AA-AA-000-0000","Site"
"147","pi_number","0X036","Site"
"147","pi_last_name","Gonzales","Site"
"147","pi_first_name","Carlos","Site"
"147","site_status","Active","Site"
"147","is_satellite","FALSE","Site"
"147","account","city 1 Medical Center","Site"
"147","site_active_dt","2006-08-27","Site"
"147","city","city 1","Site"
"147","state","state 1","Site"
"147","country","US","Site"
"148","Status","Active","Site"
"148","InvestigatorFirstName","Caroline","Site"
"148","InvestigatorLastName","Gallegos-Neiberger","Site"
"148","City","city 1","Site"
"148","State","state 1","Site"
"148","Country","China","Site"
"148","protocol_row_id","1-1G9113","Site"
"148","site_num","148","Site"
"148","site_row_id","123-1234-0X186","Site"
"148","protocol","AA-AA-000-0000","Site"
"148","pi_number","0X186","Site"
"148","pi_last_name","Gallegos-Neiberger","Site"
"148","pi_first_name","Caroline","Site"
"148","site_status","Active","Site"
"148","is_satellite","FALSE","Site"
"148","account","city 1 Medical Center","Site"
"148","site_active_dt","2006-09-05","Site"
"148","city","city 1","Site"
"148","state","state 1","Site"
"148","country","China","Site"
"149","Status","Active","Site"
"149","InvestigatorFirstName","Derrick","Site"
"149","InvestigatorLastName","Dabit","Site"
"149","City","city 1","Site"
"149","State","state 1","Site"
"149","Country","US","Site"
"149","protocol_row_id","1-1G9113","Site"
"149","site_num","149","Site"
"149","site_row_id","123-1234-0X075","Site"
"149","protocol","AA-AA-000-0000","Site"
"149","pi_number","0X075","Site"
"149","pi_last_name","Dabit","Site"
"149","pi_first_name","Derrick","Site"
"149","site_status","Active","Site"
"149","is_satellite","FALSE","Site"
"149","account","city 1 Medical Center","Site"
"149","site_active_dt","2005-12-09","Site"
"149","city","city 1","Site"
"149","state","state 1","Site"
"149","country","US","Site"
"15","Status","Active","Site"
"15","InvestigatorFirstName","Marceen","Site"
"15","InvestigatorLastName","Kimler","Site"
"15","City","city 1","Site"
"15","State","state 1","Site"
"15","Country","China","Site"
"15","protocol_row_id","1-1G9113","Site"
"15","site_num","15","Site"
"15","site_row_id","123-1234-0X039","Site"
"15","protocol","AA-AA-000-0000","Site"
"15","pi_number","0X039","Site"
"15","pi_last_name","Kimler","Site"
"15","pi_first_name","Marceen","Site"
"15","site_status","Active","Site"
"15","is_satellite","FALSE","Site"
"15","account","city 1 Medical Center","Site"
"15","site_active_dt","2005-06-19","Site"
"15","city","city 1","Site"
"15","state","state 1","Site"
"15","country","China","Site"
"150","Status","Active","Site"
"150","InvestigatorFirstName","Darien","Site"
"150","InvestigatorLastName","Vargas Padilla","Site"
"150","City","city 1","Site"
"150","State","state 1","Site"
"150","Country","China","Site"
"150","protocol_row_id","1-1G9113","Site"
"150","site_num","150","Site"
"150","site_row_id","123-1234-0X054","Site"
"150","protocol","AA-AA-000-0000","Site"
"150","pi_number","0X054","Site"
"150","pi_last_name","Vargas Padilla","Site"
"150","pi_first_name","Darien","Site"
"150","site_status","Active","Site"
"150","is_satellite","FALSE","Site"
"150","account","city 1 Medical Center","Site"
"150","site_active_dt","2005-03-05","Site"
"150","city","city 1","Site"
"150","state","state 1","Site"
"150","country","China","Site"
"151","Status","Active","Site"
"151","InvestigatorFirstName","Haileigh","Site"
"151","InvestigatorLastName","Pinch","Site"
"151","City","city 1","Site"
"151","State","state 1","Site"
"151","Country","China","Site"
"151","protocol_row_id","1-1G9113","Site"
"151","site_num","151","Site"
"151","site_row_id","123-1234-0X168","Site"
"151","protocol","AA-AA-000-0000","Site"
"151","pi_number","0X168","Site"
"151","pi_last_name","Pinch","Site"
"151","pi_first_name","Haileigh","Site"
"151","site_status","Active","Site"
"151","is_satellite","FALSE","Site"
"151","account","city 1 Medical Center","Site"
"151","site_active_dt","2006-04-14","Site"
"151","city","city 1","Site"
"151","state","state 1","Site"
"151","country","China","Site"
"152","Status","Active","Site"
"152","InvestigatorFirstName","Felicity","Site"
"152","InvestigatorLastName","el-Allam","Site"
"152","City","city 1","Site"
"152","State","state 1","Site"
"152","Country","Japan","Site"
"152","protocol_row_id","1-1G9113","Site"
"152","site_num","152","Site"
"152","site_row_id","123-1234-0X013","Site"
"152","protocol","AA-AA-000-0000","Site"
"152","pi_number","0X013","Site"
"152","pi_last_name","el-Allam","Site"
"152","pi_first_name","Felicity","Site"
"152","site_status","Active","Site"
"152","is_satellite","FALSE","Site"
"152","account","city 1 Medical Center","Site"
"152","site_active_dt","2005-09-06","Site"
"152","city","city 1","Site"
"152","state","state 1","Site"
"152","country","Japan","Site"
"153","Status","Active","Site"
"153","InvestigatorFirstName","Caerra","Site"
"153","InvestigatorLastName","al-Nouri","Site"
"153","City","city 1","Site"
"153","State","state 1","Site"
"153","Country","China","Site"
"153","protocol_row_id","1-1G9113","Site"
"153","site_num","153","Site"
"153","site_row_id","123-1234-0X089","Site"
"153","protocol","AA-AA-000-0000","Site"
"153","pi_number","0X089","Site"
"153","pi_last_name","al-Nouri","Site"
"153","pi_first_name","Caerra","Site"
"153","site_status","Active","Site"
"153","is_satellite","FALSE","Site"
"153","account","city 1 Medical Center","Site"
"153","site_active_dt","2005-01-16","Site"
"153","city","city 1","Site"
"153","state","state 1","Site"
"153","country","China","Site"
"154","Status","Active","Site"
"154","InvestigatorFirstName","Kristie","Site"
"154","InvestigatorLastName","el-Attar","Site"
"154","City","city 1","Site"
"154","State","state 1","Site"
"154","Country","Japan","Site"
"154","protocol_row_id","1-1G9113","Site"
"154","site_num","154","Site"
"154","site_row_id","123-1234-0X090","Site"
"154","protocol","AA-AA-000-0000","Site"
"154","pi_number","0X090","Site"
"154","pi_last_name","el-Attar","Site"
"154","pi_first_name","Kristie","Site"
"154","site_status","Active","Site"
"154","is_satellite","FALSE","Site"
"154","account","city 1 Medical Center","Site"
"154","site_active_dt","2014-02-15","Site"
"154","city","city 1","Site"
"154","state","state 1","Site"
"154","country","Japan","Site"
"155","Status","Active","Site"
"155","InvestigatorFirstName","Qu Onu","Site"
"155","InvestigatorLastName","Pond","Site"
"155","City","city 1","Site"
"155","State","state 1","Site"
"155","Country","US","Site"
"155","protocol_row_id","1-1G9113","Site"
"155","site_num","155","Site"
"155","site_row_id","123-1234-0X125","Site"
"155","protocol","AA-AA-000-0000","Site"
"155","pi_number","0X125","Site"
"155","pi_last_name","Pond","Site"
"155","pi_first_name","Qu Onu","Site"
"155","site_status","Active","Site"
"155","is_satellite","TRUE","Site"
"155","account","city 1 Medical Center","Site"
"155","site_active_dt","2004-08-03","Site"
"155","city","city 1","Site"
"155","state","state 1","Site"
"155","country","US","Site"
"156","Status","Active","Site"
"156","InvestigatorFirstName","Talia","Site"
"156","InvestigatorLastName","Arellano","Site"
"156","City","city 1","Site"
"156","State","state 1","Site"
"156","Country","China","Site"
"156","protocol_row_id","1-1G9113","Site"
"156","site_num","156","Site"
"156","site_row_id","123-1234-0X157","Site"
"156","protocol","AA-AA-000-0000","Site"
"156","pi_number","0X157","Site"
"156","pi_last_name","Arellano","Site"
"156","pi_first_name","Talia","Site"
"156","site_status","Active","Site"
"156","is_satellite","FALSE","Site"
"156","account","city 1 Medical Center","Site"
"156","site_active_dt","2004-11-19","Site"
"156","city","city 1","Site"
"156","state","state 1","Site"
"156","country","China","Site"
"157","Status","Active","Site"
"157","InvestigatorFirstName","Justin","Site"
"157","InvestigatorLastName","Pinto","Site"
"157","City","city 1","Site"
"157","State","state 1","Site"
"157","Country","US","Site"
"157","protocol_row_id","1-1G9113","Site"
"157","site_num","157","Site"
"157","site_row_id","123-1234-0X063","Site"
"157","protocol","AA-AA-000-0000","Site"
"157","pi_number","0X063","Site"
"157","pi_last_name","Pinto","Site"
"157","pi_first_name","Justin","Site"
"157","site_status","Active","Site"
"157","is_satellite","FALSE","Site"
"157","account","city 1 Medical Center","Site"
"157","site_active_dt","2004-06-16","Site"
"157","city","city 1","Site"
"157","state","state 1","Site"
"157","country","US","Site"
"158","Status","Active","Site"
"158","InvestigatorFirstName","Louisa","Site"
"158","InvestigatorLastName","Gray","Site"
"158","City","city 1","Site"
"158","State","state 1","Site"
"158","Country","Japan","Site"
"158","protocol_row_id","1-1G9113","Site"
"158","site_num","158","Site"
"158","site_row_id","123-1234-0X183","Site"
"158","protocol","AA-AA-000-0000","Site"
"158","pi_number","0X183","Site"
"158","pi_last_name","Gray","Site"
"158","pi_first_name","Louisa","Site"
"158","site_status","Active","Site"
"158","is_satellite","FALSE","Site"
"158","account","city 1 Medical Center","Site"
"158","site_active_dt","2009-07-14","Site"
"158","city","city 1","Site"
"158","state","state 1","Site"
"158","country","Japan","Site"
"159","Status","Active","Site"
"159","InvestigatorFirstName","Kevin","Site"
"159","InvestigatorLastName","Rodriguez-Cruz","Site"
"159","City","city 1","Site"
"159","State","state 1","Site"
"159","Country","Japan","Site"
"159","protocol_row_id","1-1G9113","Site"
"159","site_num","159","Site"
"159","site_row_id","123-1234-0X121","Site"
"159","protocol","AA-AA-000-0000","Site"
"159","pi_number","0X121","Site"
"159","pi_last_name","Rodriguez-Cruz","Site"
"159","pi_first_name","Kevin","Site"
"159","site_status","Active","Site"
"159","is_satellite","TRUE","Site"
"159","account","city 1 Medical Center","Site"
"159","site_active_dt","2011-06-25","Site"
"159","city","city 1","Site"
"159","state","state 1","Site"
"159","country","Japan","Site"
"16","Status","Active","Site"
"16","InvestigatorFirstName","Christina","Site"
"16","InvestigatorLastName","Suess","Site"
"16","City","city 1","Site"
"16","State","state 1","Site"
"16","Country","US","Site"
"16","protocol_row_id","1-1G9113","Site"
"16","site_num","16","Site"
"16","site_row_id","123-1234-0X148","Site"
"16","protocol","AA-AA-000-0000","Site"
"16","pi_number","0X148","Site"
"16","pi_last_name","Suess","Site"
"16","pi_first_name","Christina","Site"
"16","site_status","Active","Site"
"16","is_satellite","FALSE","Site"
"16","account","city 1 Medical Center","Site"
"16","site_active_dt","2004-08-27","Site"
"16","city","city 1","Site"
