"GroupID","Param","Value","GroupLevel"
"0X164","State","state 1","Site"
"0X164","Country","China","Site"
"0X173","protocol_row_id","1-1G9113","Site"
"0X173","site_num","145","Site"
"0X173","site_row_id","123-1234-0X173","Site"
"0X173","studyid","AA-AA-000-0000","Site"
"0X173","invid","0X173","Site"
"0X173","InvestigatorLastName","el-Yusuf","Site"
"0X173","InvestigatorFirstName","Christine","Site"
"0X173","site_status","Active","Site"
"0X173","is_satellite","FALSE","Site"
"0X173","account","city 1 Medical Center","Site"
"0X173","site_active_dt","2012-01-29","Site"
"0X173","City","city 1","Site"
"0X173","State","state 1","Site"
"0X173","Country","US","Site"
"0X188","protocol_row_id","1-1G9113","Site"
"0X188","site_num","146","Site"
"0X188","site_row_id","123-1234-0X188","Site"
"0X188","studyid","AA-AA-000-0000","Site"
"0X188","invid","0X188","Site"
"0X188","InvestigatorLastName","Jenkins","Site"
"0X188","InvestigatorFirstName","Ashuka","Site"
"0X188","site_status","Active","Site"
"0X188","is_satellite","FALSE","Site"
"0X188","account","city 1 Medical Center","Site"
"0X188","site_active_dt","2004-02-20","Site"
"0X188","City","city 1","Site"
"0X188","State","state 1","Site"
"0X188","Country","US","Site"
"0X036","protocol_row_id","1-1G9113","Site"
"0X036","site_num","147","Site"
"0X036","site_row_id","123-1234-0X036","Site"
"0X036","studyid","AA-AA-000-0000","Site"
"0X036","invid","0X036","Site"
"0X036","InvestigatorLastName","Gonzales","Site"
"0X036","InvestigatorFirstName","Carlos","Site"
"0X036","site_status","Active","Site"
"0X036","is_satellite","FALSE","Site"
"0X036","account","city 1 Medical Center","Site"
"0X036","site_active_dt","2006-08-27","Site"
"0X036","City","city 1","Site"
"0X036","State","state 1","Site"
"0X036","Country","US","Site"
"0X186","protocol_row_id","1-1G9113","Site"
"0X186","site_num","148","Site"
"0X186","site_row_id","123-1234-0X186","Site"
"0X186","studyid","AA-AA-000-0000","Site"
"0X186","invid","0X186","Site"
"0X186","InvestigatorLastName","Gallegos-Neiberger","Site"
"0X186","InvestigatorFirstName","Caroline","Site"
"0X186","site_status","Active","Site"
"0X186","is_satellite","FALSE","Site"
"0X186","account","city 1 Medical Center","Site"
"0X186","site_active_dt","2006-09-05","Site"
"0X186","City","city 1","Site"
"0X186","State","state 1","Site"
"0X186","Country","China","Site"
"0X075","protocol_row_id","1-1G9113","Site"
"0X075","site_num","149","Site"
"0X075","site_row_id","123-1234-0X075","Site"
"0X075","studyid","AA-AA-000-0000","Site"
"0X075","invid","0X075","Site"
"0X075","InvestigatorLastName","Dabit","Site"
"0X075","InvestigatorFirstName","Derrick","Site"
"0X075","site_status","Active","Site"
"0X075","is_satellite","FALSE","Site"
"0X075","account","city 1 Medical Center","Site"
"0X075","site_active_dt","2005-12-09","Site"
"0X075","City","city 1","Site"
"0X075","State","state 1","Site"
"0X075","Country","US","Site"
"0X039","protocol_row_id","1-1G9113","Site"
"0X039","site_num","15","Site"
"0X039","site_row_id","123-1234-0X039","Site"
"0X039","studyid","AA-AA-000-0000","Site"
"0X039","invid","0X039","Site"
"0X039","InvestigatorLastName","Kimler","Site"
"0X039","InvestigatorFirstName","Marceen","Site"
"0X039","site_status","Active","Site"
"0X039","is_satellite","FALSE","Site"
"0X039","account","city 1 Medical Center","Site"
"0X039","site_active_dt","2005-06-19","Site"
"0X039","City","city 1","Site"
"0X039","State","state 1","Site"
"0X039","Country","China","Site"
"0X054","protocol_row_id","1-1G9113","Site"
"0X054","site_num","150","Site"
"0X054","site_row_id","123-1234-0X054","Site"
"0X054","studyid","AA-AA-000-0000","Site"
"0X054","invid","0X054","Site"
"0X054","InvestigatorLastName","Vargas Padilla","Site"
"0X054","InvestigatorFirstName","Darien","Site"
"0X054","site_status","Active","Site"
"0X054","is_satellite","FALSE","Site"
"0X054","account","city 1 Medical Center","Site"
"0X054","site_active_dt","2005-03-05","Site"
"0X054","City","city 1","Site"
"0X054","State","state 1","Site"
"0X054","Country","China","Site"
"0X168","protocol_row_id","1-1G9113","Site"
"0X168","site_num","151","Site"
"0X168","site_row_id","123-1234-0X168","Site"
"0X168","studyid","AA-AA-000-0000","Site"
"0X168","invid","0X168","Site"
"0X168","InvestigatorLastName","Pinch","Site"
"0X168","InvestigatorFirstName","Haileigh","Site"
"0X168","site_status","Active","Site"
"0X168","is_satellite","FALSE","Site"
"0X168","account","city 1 Medical Center","Site"
"0X168","site_active_dt","2006-04-14","Site"
"0X168","City","city 1","Site"
"0X168","State","state 1","Site"
"0X168","Country","China","Site"
"0X013","protocol_row_id","1-1G9113","Site"
"0X013","site_num","152","Site"
"0X013","site_row_id","123-1234-0X013","Site"
"0X013","studyid","AA-AA-000-0000","Site"
"0X013","invid","0X013","Site"
"0X013","InvestigatorLastName","el-Allam","Site"
"0X013","InvestigatorFirstName","Felicity","Site"
"0X013","site_status","Active","Site"
"0X013","is_satellite","FALSE","Site"
"0X013","account","city 1 Medical Center","Site"
"0X013","site_active_dt","2005-09-06","Site"
"0X013","City","city 1","Site"
"0X013","State","state 1","Site"
"0X013","Country","Japan","Site"
"0X089","protocol_row_id","1-1G9113","Site"
"0X089","site_num","153","Site"
"0X089","site_row_id","123-1234-0X089","Site"
"0X089","studyid","AA-AA-000-0000","Site"
"0X089","invid","0X089","Site"
"0X089","InvestigatorLastName","al-Nouri","Site"
"0X089","InvestigatorFirstName","Caerra","Site"
"0X089","site_status","Active","Site"
"0X089","is_satellite","FALSE","Site"
"0X089","account","city 1 Medical Center","Site"
"0X089","site_active_dt","2005-01-16","Site"
"0X089","City","city 1","Site"
"0X089","State","state 1","Site"
"0X089","Country","China","Site"
"0X090","protocol_row_id","1-1G9113","Site"
"0X090","site_num","154","Site"
"0X090","site_row_id","123-1234-0X090","Site"
"0X090","studyid","AA-AA-000-0000","Site"
"0X090","invid","0X090","Site"
"0X090","InvestigatorLastName","el-Attar","Site"
"0X090","InvestigatorFirstName","Kristie","Site"
"0X090","site_status","Active","Site"
"0X090","is_satellite","FALSE","Site"
"0X090","account","city 1 Medical Center","Site"
"0X090","site_active_dt","2014-02-15","Site"
"0X090","City","city 1","Site"
"0X090","State","state 1","Site"
"0X090","Country","Japan","Site"
"0X125","protocol_row_id","1-1G9113","Site"
"0X125","site_num","155","Site"
"0X125","site_row_id","123-1234-0X125","Site"
"0X125","studyid","AA-AA-000-0000","Site"
"0X125","invid","0X125","Site"
"0X125","InvestigatorLastName","Pond","Site"
"0X125","InvestigatorFirstName","Qu Onu","Site"
"0X125","site_status","Active","Site"
"0X125","is_satellite","TRUE","Site"
"0X125","account","city 1 Medical Center","Site"
"0X125","site_active_dt","2004-08-03","Site"
"0X125","City","city 1","Site"
"0X125","State","state 1","Site"
"0X125","Country","US","Site"
"0X157","protocol_row_id","1-1G9113","Site"
"0X157","site_num","156","Site"
"0X157","site_row_id","123-1234-0X157","Site"
"0X157","studyid","AA-AA-000-0000","Site"
"0X157","invid","0X157","Site"
"0X157","InvestigatorLastName","Arellano","Site"
"0X157","InvestigatorFirstName","Talia","Site"
"0X157","site_status","Active","Site"
"0X157","is_satellite","FALSE","Site"
"0X157","account","city 1 Medical Center","Site"
"0X157","site_active_dt","2004-11-19","Site"
"0X157","City","city 1","Site"
"0X157","State","state 1","Site"
"0X157","Country","China","Site"
"0X063","protocol_row_id","1-1G9113","Site"
"0X063","site_num","157","Site"
"0X063","site_row_id","123-1234-0X063","Site"
"0X063","studyid","AA-AA-000-0000","Site"
"0X063","invid","0X063","Site"
"0X063","InvestigatorLastName","Pinto","Site"
"0X063","InvestigatorFirstName","Justin","Site"
"0X063","site_status","Active","Site"
"0X063","is_satellite","FALSE","Site"
"0X063","account","city 1 Medical Center","Site"
"0X063","site_active_dt","2004-06-16","Site"
"0X063","City","city 1","Site"
"0X063","State","state 1","Site"
"0X063","Country","US","Site"
"0X183","protocol_row_id","1-1G9113","Site"
"0X183","site_num","158","Site"
"0X183","site_row_id","123-1234-0X183","Site"
"0X183","studyid","AA-AA-000-0000","Site"
"0X183","invid","0X183","Site"
"0X183","InvestigatorLastName","Gray","Site"
"0X183","InvestigatorFirstName","Louisa","Site"
"0X183","site_status","Active","Site"
"0X183","is_satellite","FALSE","Site"
"0X183","account","city 1 Medical Center","Site"
"0X183","site_active_dt","2009-07-14","Site"
"0X183","City","city 1","Site"
"0X183","State","state 1","Site"
"0X183","Country","Japan","Site"
"0X121","protocol_row_id","1-1G9113","Site"
"0X121","site_num","159","Site"
"0X121","site_row_id","123-1234-0X121","Site"
"0X121","studyid","AA-AA-000-0000","Site"
"0X121","invid","0X121","Site"
"0X121","InvestigatorLastName","Rodriguez-Cruz","Site"
"0X121","InvestigatorFirstName","Kevin","Site"
"0X121","site_status","Active","Site"
"0X121","is_satellite","TRUE","Site"
"0X121","account","city 1 Medical Center","Site"
"0X121","site_active_dt","2011-06-25","Site"
"0X121","City","city 1","Site"
"0X121","State","state 1","Site"
"0X121","Country","Japan","Site"
"0X148","protocol_row_id","1-1G9113","Site"
"0X148","site_num","16","Site"
"0X148","site_row_id","123-1234-0X148","Site"
"0X148","studyid","AA-AA-000-0000","Site"
"0X148","invid","0X148","Site"
"0X148","InvestigatorLastName","Suess","Site"
"0X148","InvestigatorFirstName","Christina","Site"
"0X148","site_status","Active","Site"
"0X148","is_satellite","FALSE","Site"
"0X148","account","city 1 Medical Center","Site"
"0X148","site_active_dt","2004-08-27","Site"
"0X148","City","city 1","Site"
"0X148","State","state 1","Site"
"0X148","Country","US","Site"
"0X096","protocol_row_id","1-1G9113","Site"
"0X096","site_num","160","Site"
"0X096","site_row_id","123-1234-0X096","Site"
"0X096","studyid","AA-AA-000-0000","Site"
"0X096","invid","0X096","Site"
"0X096","InvestigatorLastName","el-Agha","Site"
"0X096","InvestigatorFirstName","Mu,Aawiya","Site"
"0X096","site_status","Active","Site"
"0X096","is_satellite","FALSE","Site"
"0X096","account","city 1 Medical Center","Site"
"0X096","site_active_dt","2007-08-17","Site"
"0X096","City","city 1","Site"
"0X096","State","state 1","Site"
"0X096","Country","Japan","Site"
"0X011","protocol_row_id","1-1G9113","Site"
"0X011","site_num","161","Site"
"0X011","site_row_id","123-1234-0X011","Site"
"0X011","studyid","AA-AA-000-0000","Site"
"0X011","invid","0X011","Site"
"0X011","InvestigatorLastName","Gallegos","Site"
"0X011","InvestigatorFirstName","Mansoor","Site"
"0X011","site_status","Active","Site"
"0X011","is_satellite","FALSE","Site"
"0X011","account","city 1 Medical Center","Site"
"0X011","site_active_dt","2013-03-28","Site"
"0X011","City","city 1","Site"
"0X011","State","state 1","Site"
"0X011","Country","Japan","Site"
"0X049","protocol_row_id","1-1G9113","Site"
"0X049","site_num","162","Site"
"0X049","site_row_id","123-1234-0X049","Site"
"0X049","studyid","AA-AA-000-0000","Site"
"0X049","invid","0X049","Site"
"0X049","InvestigatorLastName","Mccracken","Site"
"0X049","InvestigatorFirstName","Byung","Site"
"0X049","site_status","Active","Site"
"0X049","is_satellite","FALSE","Site"
"0X049","account","city 1 Medical Center","Site"
"0X049","site_active_dt","2007-09-26","Site"
"0X049","City","city 1","Site"
"0X049","State","state 1","Site"
"0X049","Country","US","Site"
"0X031","protocol_row_id","1-1G9113","Site"
"0X031","site_num","163","Site"
"0X031","site_row_id","123-1234-0X031","Site"
"0X031","studyid","AA-AA-000-0000","Site"
"0X031","invid","0X031","Site"
"0X031","InvestigatorLastName","Garrison","Site"
"0X031","InvestigatorFirstName","Raquel","Site"
"0X031","site_status","Active","Site"
"0X031","is_satellite","FALSE","Site"
"0X031","account","city 1 Medical Center","Site"
"0X031","site_active_dt","2005-08-02","Site"
"0X031","City","city 1","Site"
"0X031","State","state 1","Site"
"0X031","Country","US","Site"
"0X162","protocol_row_id","1-1G9113","Site"
"0X162","site_num","164","Site"
"0X162","site_row_id","123-1234-0X162","Site"
"0X162","studyid","AA-AA-000-0000","Site"
"0X162","invid","0X162","Site"
"0X162","InvestigatorLastName","Campa","Site"
"0X162","InvestigatorFirstName","April","Site"
"0X162","site_status","Active","Site"
"0X162","is_satellite","FALSE","Site"
"0X162","account","city 1 Medical Center","Site"
"0X162","site_active_dt","2004-08-21","Site"
"0X162","City","city 1","Site"
"0X162","State","state 1","Site"
"0X162","Country","China","Site"
"0X131","protocol_row_id","1-1G9113","Site"
"0X131","site_num","165","Site"
"0X131","site_row_id","123-1234-0X131","Site"
"0X131","studyid","AA-AA-000-0000","Site"
"0X131","invid","0X131","Site"
"0X131","InvestigatorLastName","Tran","Site"
"0X131","InvestigatorFirstName","Briana","Site"
"0X131","site_status","Active","Site"
"0X131","is_satellite","FALSE","Site"
"0X131","account","city 1 Medical Center","Site"
"0X131","site_active_dt","2010-04-06","Site"
"0X131","City","city 1","Site"
"0X131","State","state 1","Site"
"0X131","Country","Japan","Site"
"0X102","protocol_row_id","1-1G9113","Site"
"0X102","site_num","166","Site"
"0X102","site_row_id","123-1234-0X102","Site"
"0X102","studyid","AA-AA-000-0000","Site"
"0X102","invid","0X102","Site"
"0X102","InvestigatorLastName","Solis","Site"
"0X102","InvestigatorFirstName","Safwa","Site"
"0X102","site_status","Active","Site"
"0X102","is_satellite","FALSE","Site"
"0X102","account","city 1 Medical Center","Site"
"0X102","site_active_dt","2004-08-17","Site"
"0X102","City","city 1","Site"
"0X102","State","state 1","Site"
"0X102","Country","US","Site"
"0X059","protocol_row_id","1-1G9113","Site"
"0X059","site_num","167","Site"
"0X059","site_row_id","123-1234-0X059","Site"
"0X059","studyid","AA-AA-000-0000","Site"
"0X059","invid","0X059","Site"
"0X059","InvestigatorLastName","Foster","Site"
"0X059","InvestigatorFirstName","Tracee","Site"
"0X059","site_status","Active","Site"
"0X059","is_satellite","FALSE","Site"
"0X059","account","city 1 Medical Center","Site"
"0X059","site_active_dt","2004-06-18","Site"
"0X059","City","city 1","Site"
"0X059","State","state 1","Site"
"0X059","Country","US","Site"
"0X189","protocol_row_id","1-1G9113","Site"
"0X189","site_num","168","Site"
"0X189","site_row_id","123-1234-0X189","Site"
"0X189","studyid","AA-AA-000-0000","Site"
"0X189","invid","0X189","Site"
"0X189","InvestigatorLastName","Orio","Site"
"0X189","InvestigatorFirstName","Shaqeeqa","Site"
"0X189","site_status","Active","Site"
"0X189","is_satellite","TRUE","Site"
"0X189","account","city 1 Medical Center","Site"
"0X189","site_active_dt","2006-08-18","Site"
"0X189","City","city 1","Site"
"0X189","State","state 1","Site"
"0X189","Country","China","Site"
"0X171","protocol_row_id","1-1G9113","Site"
"0X171","site_num","17","Site"
"0X171","site_row_id","123-1234-0X171","Site"
"0X171","studyid","AA-AA-000-0000","Site"
"0X171","invid","0X171","Site"
"0X171","InvestigatorLastName","Hoffpauir","Site"
"0X171","InvestigatorFirstName","Adam","Site"
"0X171","site_status","Active","Site"
"0X171","is_satellite","FALSE","Site"
"0X171","account","city 1 Medical Center","Site"
"0X171","site_active_dt","2004-01-23","Site"
"0X171","City","city 1","Site"
"0X171","State","state 1","Site"
"0X171","Country","China","Site"
"0X087","protocol_row_id","1-1G9113","Site"
"0X087","site_num","170","Site"
"0X087","site_row_id","123-1234-0X087","Site"
"0X087","studyid","AA-AA-000-0000","Site"
"0X087","invid","0X087","Site"
"0X087","InvestigatorLastName","Vigo","Site"
"0X087","InvestigatorFirstName","Edeyanira","Site"
"0X087","site_status","Active","Site"
"0X087","is_satellite","FALSE","Site"
"0X087","account","city 1 Medical Center","Site"
"0X087","site_active_dt","2004-09-22","Site"
"0X087","City","city 1","Site"
"0X087","State","state 1","Site"
"0X087","Country","US","Site"
"0X109","protocol_row_id","1-1G9113","Site"
"0X109","site_num","171","Site"
"0X109","site_row_id","123-1234-0X109","Site"
"0X109","studyid","AA-AA-000-0000","Site"
"0X109","invid","0X109","Site"
"0X109","InvestigatorLastName","Nguyen","Site"
"0X109","InvestigatorFirstName","Abdul Wadood","Site"
"0X109","site_status","Active","Site"
"0X109","is_satellite","FALSE","Site"
"0X109","account","city 1 Medical Center","Site"
"0X109","site_active_dt","2005-10-13","Site"
"0X109","City","city 1","Site"
"0X109","State","state 1","Site"
"0X109","Country","US","Site"
"0X163","protocol_row_id","1-1G9113","Site"
"0X163","site_num","172","Site"
"0X163","site_row_id","123-1234-0X163","Site"
"0X163","studyid","AA-AA-000-0000","Site"
"0X163","invid","0X163","Site"
"0X163","InvestigatorLastName","el-Vaziri","Site"
"0X163","InvestigatorFirstName","Theador","Site"
"0X163","site_status","Active","Site"
"0X163","is_satellite","FALSE","Site"
"0X163","account","city 1 Medical Center","Site"
"0X163","site_active_dt","2004-01-25","Site"
"0X163","City","city 1","Site"
"0X163","State","state 1","Site"
"0X163","Country","Japan","Site"
"0X124","protocol_row_id","1-1G9113","Site"
"0X124","site_num","173","Site"
"0X124","site_row_id","123-1234-0X124","Site"
"0X124","studyid","AA-AA-000-0000","Site"
"0X124","invid","0X124","Site"
"0X124","InvestigatorLastName","Salas Dominguez","Site"
"0X124","InvestigatorFirstName","Dominick","Site"
"0X124","site_status","Active","Site"
"0X124","is_satellite","TRUE","Site"
"0X124","account","city 1 Medical Center","Site"
"0X124","site_active_dt","2003-12-17","Site"
"0X124","City","city 1","Site"
"0X124","State","state 1","Site"
"0X124","Country","US","Site"
"0X051","protocol_row_id","1-1G9113","Site"
"0X051","site_num","174","Site"
"0X051","site_row_id","123-1234-0X051","Site"
"0X051","studyid","AA-AA-000-0000","Site"
"0X051","invid","0X051","Site"
"0X051","InvestigatorLastName","al-Miah","Site"
"0X051","InvestigatorFirstName","Carsyn","Site"
"0X051","site_status","Active","Site"
"0X051","is_satellite","FALSE","Site"
"0X051","account","city 1 Medical Center","Site"
"0X051","site_active_dt","2004-03-10","Site"
"0X051","City","city 1","Site"
"0X051","State","state 1","Site"
"0X051","Country","US","Site"
"X067X","protocol_row_id","1-1G9113","Site"
"X067X","site_num","175","Site"
"X067X","site_row_id","123-1234-X067X","Site"
"X067X","studyid","AA-AA-000-0000","Site"
"X067X","invid","X067X","Site"
"X067X","InvestigatorLastName","Zamora","Site"
"X067X","InvestigatorFirstName","John","Site"
"X067X","site_status","Active","Site"
"X067X","is_satellite","FALSE","Site"
"X067X","account","city 1 Medical Center","Site"
"X067X","site_active_dt","2012-09-25","Site"
"X067X","City","city 1","Site"
"X067X","State","state 1","Site"
"X067X","Country","US","Site"
"0X106","protocol_row_id","1-1G9113","Site"
"0X106","site_num","176","Site"
"0X106","site_row_id","123-1234-0X106","Site"
"0X106","studyid","AA-AA-000-0000","Site"
"0X106","invid","0X106","Site"
"0X106","InvestigatorLastName","Hill","Site"
"0X106","InvestigatorFirstName","Joan","Site"
"0X106","site_status","Active","Site"
"0X106","is_satellite","FALSE","Site"
"0X106","account","city 1 Medical Center","Site"
"0X106","site_active_dt","2005-08-22","Site"
"0X106","City","city 1","Site"
"0X106","State","state 1","Site"
"0X106","Country","US","Site"
"0X020","protocol_row_id","1-1G9113","Site"
"0X020","site_num","177","Site"
"0X020","site_row_id","123-1234-0X020","Site"
"0X020","studyid","AA-AA-000-0000","Site"
"0X020","invid","0X020","Site"
"0X020","InvestigatorLastName","Hamlin","Site"
"0X020","InvestigatorFirstName","Ivy","Site"
"0X020","site_status","Active","Site"
"0X020","is_satellite","FALSE","Site"
"0X020","account","city 1 Medical Center","Site"
"0X020","site_active_dt","2004-09-23","Site"
"0X020","City","city 1","Site"
"0X020","State","state 1","Site"
"0X020","Country","US","Site"
"0X144","protocol_row_id","1-1G9113","Site"
"0X144","site_num","178","Site"
"0X144","site_row_id","123-1234-0X144","Site"
"0X144","studyid","AA-AA-000-0000","Site"
"0X144","invid","0X144","Site"
"0X144","InvestigatorLastName","el-Kaber","Site"
"0X144","InvestigatorFirstName","Darrell","Site"
"0X144","site_status","Active","Site"
"0X144","is_satellite","FALSE","Site"
"0X144","account","city 1 Medical Center","Site"
"0X144","site_active_dt","2011-07-03","Site"
"0X144","City","city 1","Site"
"0X144","State","state 1","Site"
"0X144","Country","US","Site"
"0X021","protocol_row_id","1-1G9113","Site"
"0X021","site_num","179","Site"
"0X021","site_row_id","123-1234-0X021","Site"
"0X021","studyid","AA-AA-000-0000","Site"
"0X021","invid","0X021","Site"
"0X021","InvestigatorLastName","Lee","Site"
"0X021","InvestigatorFirstName","Omar","Site"
"0X021","site_status","Active","Site"
"0X021","is_satellite","FALSE","Site"
"0X021","account","city 1 Medical Center","Site"
"0X021","site_active_dt","2006-03-30","Site"
"0X021","City","city 1","Site"
"0X021","State","state 1","Site"
"0X021","Country","US","Site"
"0X068","protocol_row_id","1-1G9113","Site"
"0X068","site_num","18","Site"
"0X068","site_row_id","123-1234-0X068","Site"
"0X068","studyid","AA-AA-000-0000","Site"
"0X068","invid","0X068","Site"
"0X068","InvestigatorLastName","al-Sesay","Site"
"0X068","InvestigatorFirstName","Ana","Site"
"0X068","site_status","Active","Site"
"0X068","is_satellite","FALSE","Site"
"0X068","account","city 1 Medical Center","Site"
"0X068","site_active_dt","2006-08-28","Site"
"0X068","City","city 1","Site"
"0X068","State","state 1","Site"
"0X068","Country","US","Site"
"0X061","protocol_row_id","1-1G9113","Site"
"0X061","site_num","180","Site"
"0X061","site_row_id","123-1234-0X061","Site"
"0X061","studyid","AA-AA-000-0000","Site"
"0X061","invid","0X061","Site"
"0X061","InvestigatorLastName","Harrison","Site"
"0X061","InvestigatorFirstName","Audreana","Site"
"0X061","site_status","Active","Site"
"0X061","is_satellite","FALSE","Site"
"0X061","account","city 1 Medical Center","Site"
"0X061","site_active_dt","2007-08-07","Site"
"0X061","City","city 1","Site"
"0X061","State","state 1","Site"
"0X061","Country","Japan","Site"
"0X001","protocol_row_id","1-1G9113","Site"
"0X001","site_num","181","Site"
"0X001","site_row_id","123-1234-0X001","Site"
"0X001","studyid","AA-AA-000-0000","Site"
"0X001","invid","0X001","Site"
"0X001","InvestigatorLastName","Robb","Site"
"0X001","InvestigatorFirstName","Muslih","Site"
"0X001","site_status","Active","Site"
"0X001","is_satellite","FALSE","Site"
"0X001","account","city 1 Medical Center","Site"
"0X001","site_active_dt","2009-06-06","Site"
"0X001","City","city 1","Site"
"0X001","State","state 1","Site"
"0X001","Country","US","Site"
"0X117","protocol_row_id","1-1G9113","Site"
"0X117","site_num","182","Site"
"0X117","site_row_id","123-1234-0X117","Site"
"0X117","studyid","AA-AA-000-0000","Site"
"0X117","invid","0X117","Site"
"0X117","InvestigatorLastName","Guevara","Site"
"0X117","InvestigatorFirstName","Rubin","Site"
"0X117","site_status","Active","Site"
"0X117","is_satellite","FALSE","Site"
"0X117","account","city 1 Medical Center","Site"
"0X117","site_active_dt","2005-07-23","Site"
"0X117","City","city 1","Site"
"0X117","State","state 1","Site"
"0X117","Country","US","Site"
"0X030","protocol_row_id","1-1G9113","Site"
"0X030","site_num","183","Site"
"0X030","site_row_id","123-1234-0X030","Site"
"0X030","studyid","AA-AA-000-0000","Site"
"0X030","invid","0X030","Site"
"0X030","InvestigatorLastName","Hutchinson","Site"
"0X030","InvestigatorFirstName","Jocelyn","Site"
"0X030","site_status","Active","Site"
"0X030","is_satellite","FALSE","Site"
"0X030","account","city 1 Medical Center","Site"
"0X030","site_active_dt","2011-05-10","Site"
"0X030","City","city 1","Site"
"0X030","State","state 1","Site"
"0X030","Country","China","Site"
"0X123","protocol_row_id","1-1G9113","Site"
"0X123","site_num","184","Site"
"0X123","site_row_id","123-1234-0X123","Site"
"0X123","studyid","AA-AA-000-0000","Site"
"0X123","invid","0X123","Site"
"0X123","InvestigatorLastName","Martinez","Site"
"0X123","InvestigatorFirstName","Aayaat","Site"
"0X123","site_status","Active","Site"
"0X123","is_satellite","FALSE","Site"
"0X123","account","city 1 Medical Center","Site"
"0X123","site_active_dt","2011-06-19","Site"
"0X123","City","city 1","Site"
"0X123","State","state 1","Site"
"0X123","Country","US","Site"
"0X007","protocol_row_id","1-1G9113","Site"
"0X007","site_num","185","Site"
"0X007","site_row_id","123-1234-0X007","Site"
"0X007","studyid","AA-AA-000-0000","Site"
"0X007","invid","0X007","Site"
"0X007","InvestigatorLastName","Harrison","Site"
"0X007","InvestigatorFirstName","Jose","Site"
"0X007","site_status","Active","Site"
"0X007","is_satellite","FALSE","Site"
"0X007","account","city 1 Medical Center","Site"
"0X007","site_active_dt","2007-02-21","Site"
"0X007","City","city 1","Site"
"0X007","State","state 1","Site"
"0X007","Country","Japan","Site"
"0X064","protocol_row_id","1-1G9113","Site"
"0X064","site_num","186","Site"
"0X064","site_row_id","123-1234-0X064","Site"
"0X064","studyid","AA-AA-000-0000","Site"
"0X064","invid","0X064","Site"
"0X064","InvestigatorLastName","al-Mussa","Site"
"0X064","InvestigatorFirstName","Janiro","Site"
"0X064","site_status","Active","Site"
"0X064","is_satellite","FALSE","Site"
"0X064","account","city 1 Medical Center","Site"
"0X064","site_active_dt","2005-10-25","Site"
"0X064","City","city 1","Site"
"0X064","State","state 1","Site"
"0X064","Country","US","Site"
"0X119","protocol_row_id","1-1G9113","Site"
"0X119","site_num","187","Site"
"0X119","site_row_id","123-1234-0X119","Site"
"0X119","studyid","AA-AA-000-0000","Site"
"0X119","invid","0X119","Site"
"0X119","InvestigatorLastName","Cousins","Site"
"0X119","InvestigatorFirstName","Xin Hong","Site"
"0X119","site_status","Active","Site"
"0X119","is_satellite","FALSE","Site"
"0X119","account","city 1 Medical Center","Site"
"0X119","site_active_dt","2004-07-16","Site"
"0X119","City","city 1","Site"
"0X119","State","state 1","Site"
"0X119","Country","US","Site"
"0X166","protocol_row_id","1-1G9113","Site"
"0X166","site_num","188","Site"
"0X166","site_row_id","123-1234-0X166","Site"
"0X166","studyid","AA-AA-000-0000","Site"
"0X166","invid","0X166","Site"
"0X166","InvestigatorLastName","Garcia","Site"
"0X166","InvestigatorFirstName","Intisaar","Site"
"0X166","site_status","Active","Site"
"0X166","is_satellite","FALSE","Site"
"0X166","account","city 1 Medical Center","Site"
"0X166","site_active_dt","2009-07-22","Site"
"0X166","City","city 1","Site"
"0X166","State","state 1","Site"
"0X166","Country","Japan","Site"
"0X093","protocol_row_id","1-1G9113","Site"
"0X093","site_num","189","Site"
"0X093","site_row_id","123-1234-0X093","Site"
"0X093","studyid","AA-AA-000-0000","Site"
"0X093","invid","0X093","Site"
"0X093","InvestigatorLastName","Depoyster","Site"
"0X093","InvestigatorFirstName","Annestaisia","Site"
"0X093","site_status","Active","Site"
"0X093","is_satellite","FALSE","Site"
"0X093","account","city 1 Medical Center","Site"
"0X093","site_active_dt","2003-10-21","Site"
"0X093","City","city 1","Site"
"0X093","State","state 1","Site"
"0X093","Country","US","Site"
"0X138","protocol_row_id","1-1G9113","Site"
"0X138","site_num","19","Site"
"0X138","site_row_id","123-1234-0X138","Site"
"0X138","studyid","AA-AA-000-0000","Site"
"0X138","invid","0X138","Site"
"0X138","InvestigatorLastName","Black","Site"
"0X138","InvestigatorFirstName","Cynthia","Site"
"0X138","site_status","Active","Site"
"0X138","is_satellite","TRUE","Site"
"0X138","account","city 1 Medical Center","Site"
"0X138","site_active_dt","2010-04-07","Site"
"0X138","City","city 1","Site"
"0X138","State","state 1","Site"
"0X138","Country","US","Site"
"0X005","protocol_row_id","1-1G9113","Site"
"0X005","site_num","190","Site"
"0X005","site_row_id","123-1234-0X005","Site"
"0X005","studyid","AA-AA-000-0000","Site"
"0X005","invid","0X005","Site"
"0X005","InvestigatorLastName","Arshad","Site"
"0X005","InvestigatorFirstName","Sulaimaan","Site"
"0X005","site_status","Active","Site"
"0X005","is_satellite","FALSE","Site"
"0X005","account","city 1 Medical Center","Site"
"0X005","site_active_dt","2004-02-20","Site"
"0X005","City","city 1","Site"
"0X005","State","state 1","Site"
"0X005","Country","US","Site"
"X185X","protocol_row_id","1-1G9113","Site"
"X185X","site_num","20","Site"
"X185X","site_row_id","123-1234-X185X","Site"
